Zip Code,DMA,Country,Population
53013,Milwaukee WI,"SHEBOYGAN, WI",3342
53014,Green Bay-Appleton WI,"CALUMET, WI",8000
53015,Green Bay-Appleton WI,"MANITOWOC, WI",2598
53017,Milwaukee WI,"WASHINGTON, WI",5621
53018,Milwaukee WI,"WAUKESHA, WI",7983
53019,Green Bay-Appleton WI,"FOND DU LAC, WI",1874
53020,Milwaukee WI,"SHEBOYGAN, WI",3720
53021,Milwaukee WI,"OZAUKEE, WI",5018
53022,Milwaukee WI,"WASHINGTON, WI",19216
53023,Milwaukee WI,"SHEBOYGAN, WI",2488
53024,Milwaukee WI,"OZAUKEE, WI",16812
53027,Milwaukee WI,"WASHINGTON, WI",22578
53029,Milwaukee WI,"WAUKESHA, WI",20927
53032,Milwaukee WI,"DODGE, WI",4843
53033,Milwaukee WI,"WASHINGTON, WI",5101
53034,Milwaukee WI,"DODGE, WI",1697
53035,Milwaukee WI,"DODGE, WI",2415
53036,Milwaukee WI,"JEFFERSON, WI",3078
53037,Milwaukee WI,"WASHINGTON, WI",9529
53038,Milwaukee WI,"JEFFERSON, WI",4282
53039,Milwaukee WI,"DODGE, WI",4595
53040,Milwaukee WI,"WASHINGTON, WI",8005
53042,Green Bay-Appleton WI,"MANITOWOC, WI",6806
53044,Milwaukee WI,"SHEBOYGAN, WI",2381
53045,Milwaukee WI,"WAUKESHA, WI",21292
53046,Milwaukee WI,"WAUKESHA, WI",1132
53048,Milwaukee WI,"DODGE, WI",3177
53049,Green Bay-Appleton WI,"FOND DU LAC, WI",2952
53050,Milwaukee WI,"DODGE, WI",6808
53051,Milwaukee WI,"WAUKESHA, WI",36431
53057,Green Bay-Appleton WI,"FOND DU LAC, WI",1621
53058,Milwaukee WI,"WAUKESHA, WI",3519
53059,Milwaukee WI,"DODGE, WI",1863
53061,Green Bay-Appleton WI,"CALUMET, WI",5212
53063,Green Bay-Appleton WI,"MANITOWOC, WI",1664
53065,Green Bay-Appleton WI,"FOND DU LAC, WI",2299
53066,Milwaukee WI,"WAUKESHA, WI",34677
53069,Milwaukee WI,"WAUKESHA, WI",731
53070,Milwaukee WI,"SHEBOYGAN, WI",5040
53072,Milwaukee WI,"WAUKESHA, WI",25102
53073,Milwaukee WI,"SHEBOYGAN, WI",14567
53074,Milwaukee WI,"OZAUKEE, WI",13014
53075,Milwaukee WI,"SHEBOYGAN, WI",3111
53076,Milwaukee WI,"WASHINGTON, WI",3543
53078,Milwaukee WI,"DODGE, WI",1701
53079,Green Bay-Appleton WI,"FOND DU LAC, WI",1420
53080,Milwaukee WI,"OZAUKEE, WI",5831
53081,Milwaukee WI,"SHEBOYGAN, WI",42496
53083,Milwaukee WI,"SHEBOYGAN, WI",20344
53085,Milwaukee WI,"SHEBOYGAN, WI",11301
53086,Milwaukee WI,"WASHINGTON, WI",8391
53089,Milwaukee WI,"WAUKESHA, WI",19341
53090,Milwaukee WI,"WASHINGTON, WI",21972
53091,Milwaukee WI,"DODGE, WI",1829
53092,Milwaukee WI,"OZAUKEE, WI",21212
53093,Milwaukee WI,"SHEBOYGAN, WI",2022
53094,Milwaukee WI,"JEFFERSON, WI",19139
53095,Milwaukee WI,"WASHINGTON, WI",27201
53097,Milwaukee WI,"OZAUKEE, WI",5757
53098,Milwaukee WI,"DODGE, WI",11690
53103,Milwaukee WI,"WAUKESHA, WI",3772
53104,Milwaukee WI,"KENOSHA, WI",5186
53105,Milwaukee WI,"RACINE, WI",29215
53108,Milwaukee WI,"RACINE, WI",3257
53110,Milwaukee WI,"MILWAUKEE BALANCE, WI",18683
53114,Milwaukee WI,"WALWORTH, WI",2948
53115,Milwaukee WI,"WALWORTH, WI",16180
53118,Milwaukee WI,"WAUKESHA, WI",7367
53119,Milwaukee WI,"WAUKESHA, WI",5643
53120,Milwaukee WI,"WALWORTH, WI",9530
53121,Milwaukee WI,"WALWORTH, WI",18597
53122,Milwaukee WI,"WAUKESHA, WI",6127
53125,Milwaukee WI,"WALWORTH, WI",1837
53126,Milwaukee WI,"RACINE, WI",7314
53128,Milwaukee WI,"WALWORTH, WI",8973
53129,Milwaukee WI,"MILWAUKEE BALANCE, WI",14248
53130,Milwaukee WI,"MILWAUKEE BALANCE, WI",7754
53132,Milwaukee WI,"MILWAUKEE BALANCE, WI",35795
53137,Milwaukee WI,"JEFFERSON, WI",1637
53139,Milwaukee WI,"RACINE, WI",2699
53140,Milwaukee WI,"KENOSHA, WI",29355
53142,Milwaukee WI,"KENOSHA, WI",31700
53143,Milwaukee WI,"KENOSHA, WI",24311
53144,Milwaukee WI,"KENOSHA, WI",27268
53146,Milwaukee WI,"WAUKESHA, WI",7930
53147,Milwaukee WI,"WALWORTH, WI",16797
53149,Milwaukee WI,"WAUKESHA, WI",19627
53150,Milwaukee WI,"WAUKESHA, WI",25294
53151,Milwaukee WI,"WAUKESHA, WI",31719
53153,Milwaukee WI,"WAUKESHA, WI",2411
53154,Milwaukee WI,"MILWAUKEE BALANCE, WI",35588
53156,Milwaukee WI,"JEFFERSON, WI",2979
53158,Milwaukee WI,"KENOSHA, WI",16936
53168,Milwaukee WI,"KENOSHA, WI",8521
53170,Milwaukee WI,"KENOSHA, WI",2529
53172,Milwaukee WI,"MILWAUKEE BALANCE, WI",21185
53177,Milwaukee WI,"RACINE, WI",8378
53178,Milwaukee WI,"JEFFERSON, WI",2810
53179,Milwaukee WI,"KENOSHA, WI",6930
53181,Milwaukee WI,"KENOSHA, WI",7450
53182,Milwaukee WI,"RACINE, WI",9606
53183,Milwaukee WI,"WAUKESHA, WI",2797
53184,Milwaukee WI,"WALWORTH, WI",4317
53185,Milwaukee WI,"RACINE, WI",18935
53186,Milwaukee WI,"WAUKESHA, WI",33793
53188,Milwaukee WI,"WAUKESHA, WI",35524
53189,Milwaukee WI,"WAUKESHA, WI",26093
53190,Milwaukee WI,"WALWORTH, WI",19401
53191,Milwaukee WI,"WALWORTH, WI",2798
53202,Milwaukee WI,"MILWAUKEE BALANCE, WI",24641
53203,Milwaukee WI,"MILWAUKEE BALANCE, WI",1403
53204,Milwaukee WI,"MILWAUKEE HDHA, WI",38892
53205,Milwaukee WI,"MILWAUKEE HDBA, WI",9646
53206,Milwaukee WI,"MILWAUKEE HDBA, WI",23827
53207,Milwaukee WI,"MILWAUKEE BALANCE, WI",37208
53208,Milwaukee WI,"MILWAUKEE HDBA, WI",30354
53209,Milwaukee WI,"MILWAUKEE HDBA, WI",45583
53210,Milwaukee WI,"MILWAUKEE HDBA, WI",26837
53211,Milwaukee WI,"MILWAUKEE BALANCE, WI",35747
53212,Milwaukee WI,"MILWAUKEE HDBA, WI",31408
53213,Milwaukee WI,"MILWAUKEE BALANCE, WI",27197
53214,Milwaukee WI,"MILWAUKEE BALANCE, WI",35248
53215,Milwaukee WI,"MILWAUKEE HDHA, WI",62134
53216,Milwaukee WI,"MILWAUKEE HDBA, WI",33707
53217,Milwaukee WI,"MILWAUKEE BALANCE, WI",29418
53218,Milwaukee WI,"MILWAUKEE HDBA, WI",42430
53219,Milwaukee WI,"MILWAUKEE BALANCE, WI",34432
53220,Milwaukee WI,"MILWAUKEE BALANCE, WI",26118
53221,Milwaukee WI,"MILWAUKEE BALANCE, WI",40945
53222,Milwaukee WI,"MILWAUKEE BALANCE, WI",26328
53223,Milwaukee WI,"MILWAUKEE HDBA, WI",29435
53224,Milwaukee WI,"MILWAUKEE HDBA, WI",21607
53225,Milwaukee WI,"MILWAUKEE HDBA, WI",26070
53226,Milwaukee WI,"MILWAUKEE BALANCE, WI",19137
53227,Milwaukee WI,"MILWAUKEE BALANCE, WI",23763
53228,Milwaukee WI,"MILWAUKEE BALANCE, WI",15162
53233,Milwaukee WI,"MILWAUKEE BALANCE, WI",15376
53235,Milwaukee WI,"MILWAUKEE BALANCE, WI",9172
53402,Milwaukee WI,"RACINE, WI",32737
53403,Milwaukee WI,"RACINE, WI",26209
53404,Milwaukee WI,"RACINE, WI",15614
53405,Milwaukee WI,"RACINE, WI",24727
53406,Milwaukee WI,"RACINE, WI",26582
53502,Madison WI,"GREEN, WI",2408
53503,Madison WI,"IOWA, WI",1984
53504,Madison WI,"LAFAYETTE, WI",2017
53505,Madison WI,"ROCK, WI",441
53506,Madison WI,"IOWA, WI",1020
53507,Madison WI,"IOWA, WI",2255
53508,Madison WI,"DANE, WI",5407
53510,Madison WI,"LAFAYETTE, WI",1459
53511,Madison WI,"ROCK, WI",48721
53515,Madison WI,"DANE, WI",2180
53516,Madison WI,"LAFAYETTE, WI",2343
53517,Madison WI,"DANE, WI",1791
53518,Madison WI,"RICHLAND, WI",1376
53520,Madison WI,"GREEN, WI",6474
53521,Madison WI,"DANE, WI",3763
53522,Madison WI,"GREEN, WI",1103
53523,Madison WI,"DANE, WI",4817
53525,Madison WI,"ROCK, WI",4054
53526,Madison WI,"IOWA, WI",573
53527,Madison WI,"DANE, WI",10945
53528,Madison WI,"DANE, WI",5977
53529,Madison WI,"DANE, WI",2063
53530,Madison WI,"LAFAYETTE, WI",4527
53531,Madison WI,"DANE, WI",4532
53532,Madison WI,"DANE, WI",14747
53533,Madison WI,"IOWA, WI",7211
53534,Madison WI,"ROCK, WI",11942
53536,Madison WI,"ROCK, WI",8872
53538,Milwaukee WI,"JEFFERSON, WI",18836
53541,Madison WI,"LAFAYETTE, WI",900
53543,Madison WI,"IOWA, WI",1739
53544,Madison WI,"IOWA, WI",698
53545,Madison WI,"ROCK, WI",22845
53546,Madison WI,"ROCK, WI",31128
53548,Madison WI,"ROCK, WI",18553
53549,Milwaukee WI,"JEFFERSON, WI",10303
53550,Madison WI,"GREEN, WI",1166
53551,Milwaukee WI,"JEFFERSON, WI",8453
53553,Madison WI,"IOWA, WI",534
53554,Madison WI,"GRANT NORTH, WI",1240
53555,Madison WI,"COLUMBIA, WI",8356
53556,Madison WI,"RICHLAND, WI",2550
53557,Milwaukee WI,"DODGE, WI",342
53558,Madison WI,"DANE, WI",11638
53559,Madison WI,"DANE, WI",6129
53560,Madison WI,"DANE, WI",3639
53561,Madison WI,"SAUK, WI",1795
53562,Madison WI,"DANE, WI",25508
53563,Madison WI,"ROCK, WI",10958
53565,Madison WI,"IOWA, WI",4798
53566,Madison WI,"GREEN, WI",15122
53569,Madison WI,"GRANT NORTH, WI",1386
53570,Madison WI,"GREEN, WI",2610
53572,Madison WI,"DANE, WI",10688
53573,Madison WI,"GRANT NORTH, WI",3070
53574,Madison WI,"GREEN, WI",3868
53575,Madison WI,"DANE, WI",16211
53576,Madison WI,"ROCK, WI",2277
53577,Madison WI,"SAUK, WI",1437
53578,Madison WI,"SAUK, WI",6418
53579,Milwaukee WI,"DODGE, WI",1790
53580,Madison WI,"IOWA, WI",550
53581,Madison WI,"RICHLAND, WI",10193
53582,Madison WI,"IOWA, WI",1092
53583,Madison WI,"SAUK, WI",5888
53585,Milwaukee WI,"WALWORTH, WI",2284
53586,Madison WI,"LAFAYETTE, WI",2226
53587,Madison WI,"LAFAYETTE, WI",1194
53588,Madison WI,"SAUK, WI",3978
53589,Madison WI,"DANE, WI",20178
53590,Madison WI,"DANE, WI",39227
53593,Madison WI,"DANE, WI",22659
53594,Milwaukee WI,"JEFFERSON, WI",5069
53597,Madison WI,"DANE, WI",18723
53598,Madison WI,"DANE, WI",2486
53703,Madison WI,"DANE, WI",31370
53704,Madison WI,"DANE, WI",45528
53705,Madison WI,"DANE, WI",25066
53706,Madison WI,"DANE, WI",6265
53711,Madison WI,"DANE, WI",47712
53713,Madison WI,"DANE, WI",23097
53714,Madison WI,"DANE, WI",16835
53715,Madison WI,"DANE, WI",14246
53716,Madison WI,"DANE, WI",18481
53717,Madison WI,"DANE, WI",12512
53718,Madison WI,"DANE, WI",12700
53719,Madison WI,"DANE, WI",31705
53726,Madison WI,"DANE, WI",5869
53801,Madison WI,"GRANT NORTH, WI",903
53802,Madison WI,"GRANT SOUTH, WI",27
53803,Madison WI,"LAFAYETTE, WI",1198
53804,Madison WI,"GRANT NORTH, WI",1362
53805,Madison WI,"GRANT NORTH, WI",5156
53806,Madison WI,"GRANT SOUTH, WI",1745
53807,Madison WI,"GRANT SOUTH, WI",4781
53808,Madison WI,"GRANT SOUTH, WI",1201
53809,Madison WI,"GRANT NORTH, WI",4285
53810,Madison WI,"GRANT NORTH, WI",380
53811,Madison WI,"GRANT SOUTH, WI",3263
53812,Madison WI,"GRANT SOUTH, WI",0
53813,Madison WI,"GRANT SOUTH, WI",5809
53816,Madison WI,"GRANT NORTH, WI",829
53818,Madison WI,"GRANT SOUTH, WI",16126
53820,Madison WI,"GRANT SOUTH, WI",2386
53821,La Crosse-Eau Claire WI,"CRAWFORD, WI",8287
53825,Madison WI,"GRANT NORTH, WI",577
53826,La Crosse-Eau Claire WI,"CRAWFORD, WI",1195
53827,Madison WI,"GRANT NORTH, WI",269
53901,Madison WI,"COLUMBIA, WI",14627
53910,Wausau-Rhinelander WI,"ADAMS, WI",3095
53911,Madison WI,"COLUMBIA, WI",1328
53913,Madison WI,"SAUK, WI",20319
53916,Milwaukee WI,"DODGE, WI",22647
53919,Green Bay-Appleton WI,"FOND DU LAC, WI",2663
53920,Madison WI,"MARQUETTE, WI",384
53922,Milwaukee WI,"DODGE, WI",908
53923,Madison WI,"COLUMBIA, WI",2241
53924,Madison WI,"RICHLAND, WI",1465
53925,Madison WI,"COLUMBIA, WI",7916
53926,Green Bay-Appleton WI,"GREEN LAKE, WI",1642
53929,Madison WI,"JUNEAU, WI",2581
53930,Madison WI,"MARQUETTE, WI",1349
53932,Madison WI,"COLUMBIA, WI",2470
53933,Milwaukee WI,"DODGE, WI",4482
53934,Wausau-Rhinelander WI,"ADAMS, WI",4472
53936,Wausau-Rhinelander WI,"ADAMS, WI",2529
53937,Madison WI,"SAUK, WI",1086
53939,Green Bay-Appleton WI,"GREEN LAKE, WI",261
53941,Madison WI,"SAUK, WI",3039
53943,Madison WI,"SAUK, WI",1072
53944,Madison WI,"JUNEAU, WI",2005
53946,Green Bay-Appleton WI,"GREEN LAKE, WI",4545
53947,Green Bay-Appleton WI,"GREEN LAKE, WI",144
53948,Madison WI,"JUNEAU, WI",8101
53949,Madison WI,"MARQUETTE, WI",5823
53950,Madison WI,"JUNEAU, WI",5570
53951,Madison WI,"SAUK, WI",2338
53952,Madison WI,"MARQUETTE, WI",3257
53954,Madison WI,"COLUMBIA, WI",6841
53955,Madison WI,"COLUMBIA, WI",5606
53956,Milwaukee WI,"DODGE, WI",3314
53959,Madison WI,"SAUK, WI",13903
53960,Madison WI,"COLUMBIA, WI",3515
53961,Madison WI,"SAUK, WI",831
53963,Milwaukee WI,"DODGE, WI",13918
53964,Madison WI,"MARQUETTE, WI",3673
53965,Madison WI,"SAUK, WI",10219
53968,Madison WI,"JUNEAU, WI",2292
54001,Minneapolis-St. Paul MN,"POLK, WI",7684
54002,Minneapolis-St. Paul MN,"ST CROIX, WI",6441
54003,Minneapolis-St. Paul MN,"PIERCE, WI",896
54004,Minneapolis-St. Paul MN,"POLK, WI",2401
54005,Minneapolis-St. Paul MN,"POLK, WI",3076
54006,Minneapolis-St. Paul MN,"POLK, WI",676
54007,Minneapolis-St. Paul MN,"ST CROIX, WI",1208
54009,Minneapolis-St. Paul MN,"POLK, WI",2535
54011,Minneapolis-St. Paul MN,"PIERCE, WI",6663
54013,Minneapolis-St. Paul MN,"ST CROIX, WI",3394
54014,Minneapolis-St. Paul MN,"PIERCE, WI",2087
54015,Minneapolis-St. Paul MN,"ST CROIX, WI",3537
54016,Minneapolis-St. Paul MN,"ST CROIX, WI",31491
54017,Minneapolis-St. Paul MN,"ST CROIX, WI",17229
54020,Minneapolis-St. Paul MN,"POLK, WI",6848
54021,Minneapolis-St. Paul MN,"PIERCE, WI",6644
54022,Minneapolis-St. Paul MN,"PIERCE, WI",22898
54023,Minneapolis-St. Paul MN,"ST CROIX, WI",4091
54024,Minneapolis-St. Paul MN,"POLK, WI",4796
54025,Minneapolis-St. Paul MN,"ST CROIX, WI",7450
54026,Minneapolis-St. Paul MN,"POLK, WI",1925
54027,Minneapolis-St. Paul MN,"ST CROIX, WI",1001
54028,Minneapolis-St. Paul MN,"ST CROIX, WI",2281
54082,Minneapolis-St. Paul MN,"ST CROIX, WI",1458
54101,Green Bay-Appleton WI,"OCONTO, WI",2666
54102,Green Bay-Appleton WI,"MARINETTE, WI",796
54103,Wausau-Rhinelander WI,"FOREST, WI",476
54104,Green Bay-Appleton WI,"MARINETTE, WI",1153
54106,Green Bay-Appleton WI,"OUTAGAMIE, WI",5479
54107,Green Bay-Appleton WI,"SHAWANO, WI",3641
54110,Green Bay-Appleton WI,"CALUMET, WI",5542
54111,Green Bay-Appleton WI,"SHAWANO, WI",2322
54112,Green Bay-Appleton WI,"MARINETTE, WI",2334
54113,Green Bay-Appleton WI,"OUTAGAMIE, WI",3533
54114,Green Bay-Appleton WI,"MARINETTE, WI",5211
54115,Green Bay-Appleton WI,"BROWN, WI",45217
54119,Green Bay-Appleton WI,"MARINETTE, WI",826
54120,Green Bay-Appleton WI,"FLORENCE, WI",231
54121,Green Bay-Appleton WI,"FLORENCE, WI",3122
54124,Green Bay-Appleton WI,"OCONTO, WI",3456
54125,Green Bay-Appleton WI,"MARINETTE, WI",508
54126,Green Bay-Appleton WI,"BROWN, WI",3881
54128,Green Bay-Appleton WI,"SHAWANO, WI",1628
54129,Green Bay-Appleton WI,"CALUMET, WI",3167
54130,Green Bay-Appleton WI,"OUTAGAMIE, WI",25589
54135,Green Bay-Appleton WI,"MENOMINEE, WI",3229
54136,Green Bay-Appleton WI,"OUTAGAMIE, WI",6323
54137,Green Bay-Appleton WI,"SHAWANO, WI",1054
54138,Green Bay-Appleton WI,"OCONTO, WI",846
54139,Green Bay-Appleton WI,"OCONTO, WI",3167
54140,Green Bay-Appleton WI,"OUTAGAMIE, WI",9534
54141,Green Bay-Appleton WI,"OCONTO, WI",2328
54143,Green Bay-Appleton WI,"MARINETTE, WI",14776
54149,Green Bay-Appleton WI,"OCONTO, WI",1275
54150,Green Bay-Appleton WI,"MENOMINEE, WI",1247
54151,Green Bay-Appleton WI,"MARINETTE, WI",3351
54153,Green Bay-Appleton WI,"OCONTO, WI",6983
54154,Green Bay-Appleton WI,"OCONTO, WI",5595
54155,Green Bay-Appleton WI,"BROWN, WI",6615
54156,Green Bay-Appleton WI,"MARINETTE, WI",1574
54157,Green Bay-Appleton WI,"MARINETTE, WI",5697
54159,Green Bay-Appleton WI,"MARINETTE, WI",1318
54161,Green Bay-Appleton WI,"MARINETTE, WI",2872
54162,Green Bay-Appleton WI,"BROWN, WI",8950
54165,Green Bay-Appleton WI,"OUTAGAMIE, WI",7846
54166,Green Bay-Appleton WI,"SHAWANO, WI",16746
54169,Green Bay-Appleton WI,"CALUMET, WI",2791
54170,Green Bay-Appleton WI,"OUTAGAMIE, WI",3353
54171,Green Bay-Appleton WI,"OCONTO, WI",3748
54173,Green Bay-Appleton WI,"BROWN, WI",4238
54174,Green Bay-Appleton WI,"OCONTO, WI",2986
54175,Green Bay-Appleton WI,"OCONTO, WI",935
54177,Green Bay-Appleton WI,"MARINETTE, WI",2919
54180,Green Bay-Appleton WI,"BROWN, WI",3406
54201,Green Bay-Appleton WI,"KEWAUNEE, WI",5200
54202,Green Bay-Appleton WI,"DOOR, WI",1281
54204,Green Bay-Appleton WI,"DOOR, WI",1653
54205,Green Bay-Appleton WI,"KEWAUNEE, WI",2020
54208,Green Bay-Appleton WI,"BROWN, WI",6224
54209,Green Bay-Appleton WI,"DOOR, WI",1310
54210,Green Bay-Appleton WI,"DOOR, WI",892
54212,Green Bay-Appleton WI,"DOOR, WI",1127
54213,Green Bay-Appleton WI,"DOOR, WI",1308
54216,Green Bay-Appleton WI,"KEWAUNEE, WI",6311
54217,Green Bay-Appleton WI,"KEWAUNEE, WI",7279
54220,Green Bay-Appleton WI,"MANITOWOC, WI",39215
54227,Green Bay-Appleton WI,"MANITOWOC, WI",1559
54228,Green Bay-Appleton WI,"MANITOWOC, WI",2712
54229,Green Bay-Appleton WI,"BROWN, WI",4627
54230,Green Bay-Appleton WI,"MANITOWOC, WI",4516
54234,Green Bay-Appleton WI,"DOOR, WI",1563
54235,Green Bay-Appleton WI,"DOOR, WI",16606
54241,Green Bay-Appleton WI,"MANITOWOC, WI",14413
54245,Green Bay-Appleton WI,"MANITOWOC, WI",2178
54246,Green Bay-Appleton WI,"DOOR, WI",838
54247,Green Bay-Appleton WI,"MANITOWOC, WI",2154
54301,Green Bay-Appleton WI,"BROWN, WI",22169
54302,Green Bay-Appleton WI,"BROWN, WI",31564
54303,Green Bay-Appleton WI,"BROWN, WI",27990
54304,Green Bay-Appleton WI,"BROWN, WI",27256
54311,Green Bay-Appleton WI,"BROWN, WI",35007
54313,Green Bay-Appleton WI,"BROWN, WI",37709
54401,Wausau-Rhinelander WI,"MARATHON, WI",30703
54403,Wausau-Rhinelander WI,"MARATHON, WI",25061
54405,La Crosse-Eau Claire WI,"CLARK, WI",2931
54406,Wausau-Rhinelander WI,"PORTAGE, WI",3367
54407,Wausau-Rhinelander WI,"PORTAGE, WI",1564
54408,Wausau-Rhinelander WI,"MARATHON, WI",1028
54409,Wausau-Rhinelander WI,"LANGLADE, WI",12791
54410,Wausau-Rhinelander WI,"WOOD, WI",2467
54411,Wausau-Rhinelander WI,"MARATHON, WI",5475
54412,Wausau-Rhinelander WI,"WOOD, WI",2017
54413,Wausau-Rhinelander WI,"WOOD, WI",133
54414,Green Bay-Appleton WI,"SHAWANO, WI",3285
54416,Green Bay-Appleton WI,"SHAWANO, WI",1820
54418,Wausau-Rhinelander WI,"LANGLADE, WI",953
54420,La Crosse-Eau Claire WI,"CLARK, WI",1291
54421,La Crosse-Eau Claire WI,"CLARK, WI",3460
54422,La Crosse-Eau Claire WI,"CLARK, WI",1310
54423,Wausau-Rhinelander WI,"PORTAGE, WI",2293
54424,Wausau-Rhinelander WI,"LANGLADE, WI",1685
54425,La Crosse-Eau Claire WI,"CLARK, WI",2118
54426,Wausau-Rhinelander WI,"MARATHON, WI",4547
54427,Wausau-Rhinelander WI,"MARATHON, WI",1129
54428,Wausau-Rhinelander WI,"LANGLADE, WI",926
54430,Wausau-Rhinelander WI,"LANGLADE, WI",132
54433,Wausau-Rhinelander WI,"TAYLOR, WI",1837
54435,Wausau-Rhinelander WI,"LINCOLN, WI",2179
54436,La Crosse-Eau Claire WI,"CLARK, WI",2203
54437,La Crosse-Eau Claire WI,"CLARK, WI",3152
54440,Wausau-Rhinelander WI,"MARATHON, WI",2947
54441,Wausau-Rhinelander WI,"WOOD, WI",896
54442,Wausau-Rhinelander WI,"LINCOLN, WI",1081
54443,Wausau-Rhinelander WI,"PORTAGE, WI",2246
54446,La Crosse-Eau Claire WI,"CLARK, WI",3233
54447,Wausau-Rhinelander WI,"TAYLOR, WI",451
54448,Wausau-Rhinelander WI,"MARATHON, WI",4232
54449,Wausau-Rhinelander WI,"WOOD, WI",26001
54451,Wausau-Rhinelander WI,"TAYLOR, WI",11546
54452,Wausau-Rhinelander WI,"LINCOLN, WI",18695
54454,Wausau-Rhinelander WI,"WOOD, WI",1403
54455,Wausau-Rhinelander WI,"MARATHON, WI",17700
54456,La Crosse-Eau Claire WI,"CLARK, WI",5909
54457,Wausau-Rhinelander WI,"WOOD, WI",8242
54459,Wausau-Rhinelander WI,"PRICE, WI",1167
54460,La Crosse-Eau Claire WI,"CLARK, WI",2598
54462,Wausau-Rhinelander WI,"LANGLADE, WI",323
54463,Wausau-Rhinelander WI,"ONEIDA, WI",603
54465,Wausau-Rhinelander WI,"LANGLADE, WI",547
54466,Wausau-Rhinelander WI,"WOOD, WI",2770
54467,Wausau-Rhinelander WI,"PORTAGE, WI",13941
54469,Wausau-Rhinelander WI,"WOOD, WI",1585
54470,Wausau-Rhinelander WI,"TAYLOR, WI",2073
54471,Wausau-Rhinelander WI,"MARATHON, WI",1863
54473,Wausau-Rhinelander WI,"PORTAGE, WI",2701
54474,Wausau-Rhinelander WI,"MARATHON, WI",3723
54475,Wausau-Rhinelander WI,"WOOD, WI",1626
54476,Wausau-Rhinelander WI,"MARATHON, WI",18962
54479,Wausau-Rhinelander WI,"MARATHON, WI",3883
54480,Wausau-Rhinelander WI,"TAYLOR, WI",1401
54481,Wausau-Rhinelander WI,"PORTAGE, WI",29125
54482,Wausau-Rhinelander WI,"PORTAGE, WI",9230
54484,Wausau-Rhinelander WI,"MARATHON, WI",4974
54485,Wausau-Rhinelander WI,"LANGLADE, WI",336
54486,Green Bay-Appleton WI,"SHAWANO, WI",2273
54487,Wausau-Rhinelander WI,"LINCOLN, WI",9604
54488,La Crosse-Eau Claire WI,"CLARK, WI",1275
54489,Wausau-Rhinelander WI,"WOOD, WI",1596
54490,Wausau-Rhinelander WI,"TAYLOR, WI",799
54491,Wausau-Rhinelander WI,"LANGLADE, WI",1484
54493,La Crosse-Eau Claire WI,"CLARK, WI",657
54494,Wausau-Rhinelander WI,"WOOD, WI",26172
54495,Wausau-Rhinelander WI,"WOOD, WI",7747
54498,La Crosse-Eau Claire WI,"CLARK, WI",2508
54499,Green Bay-Appleton WI,"SHAWANO, WI",2939
54501,Wausau-Rhinelander WI,"ONEIDA, WI",20051
54511,Wausau-Rhinelander WI,"FOREST, WI",1263
54512,Wausau-Rhinelander WI,"VILAS, WI",791
54513,Wausau-Rhinelander WI,"PRICE, WI",433
54514,Duluth MN-Superior WI,"ASHLAND, WI",1831
54515,Wausau-Rhinelander WI,"PRICE, WI",426
54517,Duluth MN-Superior WI,"ASHLAND, WI",81
54519,Wausau-Rhinelander WI,"VILAS, WI",1290
54520,Wausau-Rhinelander WI,"FOREST, WI",4314
54521,Wausau-Rhinelander WI,"VILAS, WI",7734
54524,Wausau-Rhinelander WI,"PRICE, WI",727
54526,La Crosse-Eau Claire WI,"RUSK, WI",852
54527,Duluth MN-Superior WI,"ASHLAND, WI",962
54529,Wausau-Rhinelander WI,"ONEIDA, WI",1167
54530,La Crosse-Eau Claire WI,"RUSK, WI",826
54531,Wausau-Rhinelander WI,"ONEIDA, WI",1410
54534,Duluth MN-Superior WI,"IRON, WI",2205
54536,Duluth MN-Superior WI,"IRON, WI",191
54537,Wausau-Rhinelander WI,"PRICE, WI",506
54538,Wausau-Rhinelander WI,"VILAS, WI",3047
54539,Wausau-Rhinelander WI,"ONEIDA, WI",1235
54540,Wausau-Rhinelander WI,"VILAS, WI",876
54541,Wausau-Rhinelander WI,"FOREST, WI",1222
54542,Green Bay-Appleton WI,"FLORENCE, WI",391
54545,Wausau-Rhinelander WI,"VILAS, WI",889
54546,Duluth MN-Superior WI,"ASHLAND, WI",1250
54547,Duluth MN-Superior WI,"IRON, WI",1491
54548,Wausau-Rhinelander WI,"ONEIDA, WI",4792
54550,Duluth MN-Superior WI,"IRON, WI",640
54552,Wausau-Rhinelander WI,"PRICE, WI",4081
54554,Wausau-Rhinelander WI,"VILAS, WI",1007
54555,Wausau-Rhinelander WI,"PRICE, WI",4762
54556,Wausau-Rhinelander WI,"PRICE, WI",1208
54557,Wausau-Rhinelander WI,"VILAS, WI",921
54558,Wausau-Rhinelander WI,"VILAS, WI",2010
54559,Duluth MN-Superior WI,"IRON, WI",828
54560,Wausau-Rhinelander WI,"VILAS, WI",568
54561,Wausau-Rhinelander WI,"VILAS, WI",6
54562,Wausau-Rhinelander WI,"ONEIDA, WI",1755
54563,La Crosse-Eau Claire WI,"RUSK, WI",738
54564,Wausau-Rhinelander WI,"ONEIDA, WI",403
54565,Duluth MN-Superior WI,"IRON, WI",62
54566,Wausau-Rhinelander WI,"FOREST, WI",1309
54568,Wausau-Rhinelander WI,"VILAS, WI",4938
54601,La Crosse-Eau Claire WI,"LA CROSSE, WI",50529
